pdf,thumb,ok,width,height,bytes,error
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Aspectos Legales Del Software Libre 2 (Fuoc).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Aspectos Legales Del Software Libre 2 (Fuoc).cover.jpg,True,425,600,35919,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Desarrollo de proyectos de software libre (Varios).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Desarrollo de proyectos de software libre (Varios).cover.jpg,True,424,600,39765,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\El Software Libre En El Sector Publico (Varios).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\El Software Libre En El Sector Publico (Varios).cover.jpg,True,424,600,17322,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\GAMBAS Programación Visual con Software Libre (Daniel Campos, José Luis Redrejo).pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\GAMBAS Programación Visual con Software Libre (Daniel Campos, José Luis Redrejo).cover.jpg",True,425,600,49319,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Implantacion De Sistemas (Fuoc).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Implantacion De Sistemas (Fuoc).cover.jpg,True,424,600,28582,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Ingenieria Del Software (Fuoc).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Ingenieria Del Software (Fuoc).cover.jpg,True,425,600,31248,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Libro Blanco Del Software Libre En España (Abella Garcia Alberto).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Libro Blanco Del Software Libre En España (Abella Garcia Alberto).cover.jpg,True,424,600,9850,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Licencias De Software Libre (Uoc).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Licencias De Software Libre (Uoc).cover.jpg,True,424,600,12863,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Manual De MVU - Software Libre para Publicacion Web (Varios).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Manual De MVU - Software Libre para Publicacion Web (Varios).cover.jpg,True,424,600,31462,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Proyecto en Administración de Redes y Sistemas Operativos basados en GNU-Linux.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Proyecto en Administración de Redes y Sistemas Operativos basados en GNU-Linux.cover.jpg,True,424,600,38217,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Redes De Computadores (Fuoc).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Redes De Computadores (Fuoc).cover.jpg,True,425,600,29985,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Software Libre para el Desarrollo del Tercer Mundo (Jesús Javier Estepa Nieto).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Software Libre para el Desarrollo del Tercer Mundo (Jesús Javier Estepa Nieto).cover.jpg,True,425,600,19648,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Two bits Trascendencia cultural del software libre (Christopher M. Kelty Florencio Cabello).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Más sobre Software Libre\Two bits Trascendencia cultural del software libre (Christopher M. Kelty Florencio Cabello).cover.jpg,True,391,600,3681,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Sobre Software Libre.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Sobre Software Libre.cover.jpg,True,424,600,14852,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Software Libre GNU (Richard Stallman).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Software Libre GNU (Richard Stallman).cover.jpg,True,426,600,15878,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Software Libre Para Gente Pequeña (Varios).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Software Libre Para Gente Pequeña (Varios).cover.jpg,True,600,424,44571,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Software Libre Vs Software Propietario (Juarez Montserrat).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Software Libre Vs Software Propietario (Juarez Montserrat).cover.jpg,True,464,600,14358,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Software Libre. Sistema Operativo GNU Linux Basico (Roger Baig Vinas, Francesc Auli Llinas).pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Software Libre. Sistema Operativo GNU Linux Basico (Roger Baig Vinas, Francesc Auli Llinas).cover.jpg",True,425,600,30361,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Stallman - Software libre para una sociedad libre.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\Software Libre\Stallman - Software libre para una sociedad libre.cover.jpg,True,424,600,8324,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\T. W. Bell - Your Next Government_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🤖 Tecnología\T. W. Bell - Your Next Government_.cover.jpg,True,464,600,95694,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\ Charles Tilly - Guerra y Construcción del Estado como Crimen Organizado.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\ Charles Tilly - Guerra y Construcción del Estado como Crimen Organizado.cover.jpg,True,425,600,41609,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\After War The Political Economy of Exporting Democracy (Christopher J. Coyne).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\After War The Political Economy of Exporting Democracy (Christopher J. Coyne).cover.jpg,True,398,600,4001,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Andreen - Clausewitz, la Carta de las NU y una visión libertaria de la guerra.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Andreen - Clausewitz, la Carta de las NU y una visión libertaria de la guerra.cover.jpg",True,464,600,59907,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Block - Los belicistas no son libertarios.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Block - Los belicistas no son libertarios.cover.jpg,True,400,600,34800,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Caracterización de la Guerra Asimétrica.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Caracterización de la Guerra Asimétrica.cover.jpg,True,456,600,22619,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Coyne - Doing Bad by Doing Good.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Coyne - Doing Bad by Doing Good.cover.jpg,True,400,600,35160,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Coyne - Manufacturing Militarism.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Coyne - Manufacturing Militarism.cover.jpg,True,375,600,64860,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Coyne - Tyranny Comes Home.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Coyne - Tyranny Comes Home.cover.jpg,True,375,600,29754,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\De la Guerra - Karl von Clausewitz(1).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\De la Guerra - Karl von Clausewitz(1).cover.jpg,True,425,600,24857,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\De la Guerra - Karl von Clausewitz.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\De la Guerra - Karl von Clausewitz.cover.jpg,True,425,600,24857,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Defense, Peace, and War Economics (Christopher J. Coyne).pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Defense, Peace, and War Economics (Christopher J. Coyne).cover.jpg",True,399,600,29091,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Gordon - Reseña_ Cómo Occidente llevó la guerra a Ucrania.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Gordon - Reseña_ Cómo Occidente llevó la guerra a Ucrania.cover.jpg,True,464,600,60055,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\How to Run Wars A Confidential Playbook for the National Security Elite (Christopher J. Coyne).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\How to Run Wars A Confidential Playbook for the National Security Elite (Christopher J. Coyne).cover.jpg,True,464,600,72900,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Hülsman - Las mentiras del socialismo alemán en la guerra y la paz.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Hülsman - Las mentiras del socialismo alemán en la guerra y la paz.cover.jpg,True,464,600,54546,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Hülsman - Mises en tiempos de guerra.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Hülsman - Mises en tiempos de guerra.cover.jpg,True,464,600,42490,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\La definición de la victoria en las guerras simétricas y asimétricas.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\La definición de la victoria en las guerras simétricas y asimétricas.cover.jpg,True,458,600,81323,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Murray Rothbard sobre la guerra y el «aislacionismo».pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Murray Rothbard sobre la guerra y el «aislacionismo».cover.jpg,True,464,600,55702,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Rockwell - Rothbard y la Guerra.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Rockwell - Rothbard y la Guerra.cover.jpg,True,464,600,59423,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Rothbard - El New Deal y la Guerra Fría, El vínculo de la dominación del Estado.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Rothbard - El New Deal y la Guerra Fría, El vínculo de la dominación del Estado.cover.jpg",True,464,600,37883,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Rothbard - La economía de la guerra.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Rothbard - La economía de la guerra.cover.jpg,True,463,600,43203,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Rothbard - Reseña de Los orígenes de la Segunda Guerra Mundial.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Rothbard - Reseña de Los orígenes de la Segunda Guerra Mundial.cover.jpg,True,463,600,39916,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Tesón - Guerra y libertad.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Tesón - Guerra y libertad.cover.jpg,True,464,600,16321,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Woods - El fraude de la Resolución de Poderes de Guerra.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\Woods - El fraude de la Resolución de Poderes de Guerra.cover.jpg,True,464,600,58228,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Ateísmo para principiantes (Richard Dawkins).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Ateísmo para principiantes (Richard Dawkins).cover.jpg,True,464,600,37646,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Elogio Del Ateismo (Puente Ojea Gonzalo).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Elogio Del Ateismo (Puente Ojea Gonzalo).cover.jpg,True,385,600,42880,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Faith Versus Fact  Why Science and Religion Are Incompatible (Coyne, Jerry A.).pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Faith Versus Fact  Why Science and Religion Are Incompatible (Coyne, Jerry A.).cover.jpg",True,464,600,37575,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Molyneux - Conducta Universalmente Preferible.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Molyneux - Conducta Universalmente Preferible.cover.jpg,True,464,600,32065,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Religion Explained The Evolutionary Origins of Religious Thought (Pascal Boyer).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Religion Explained The Evolutionary Origins of Religious Thought (Pascal Boyer).cover.jpg,True,384,600,39502,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\The Evolution of God (Wright Robert).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\The Evolution of God (Wright Robert).cover.jpg,True,464,600,32521,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Why Does the World Exist An Existential Detective Story (Jim Holt).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Ateísmo\Why Does the World Exist An Existential Detective Story (Jim Holt).cover.jpg,True,464,600,47108,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Block - Medicina II.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Block - Medicina II.cover.jpg,True,464,600,46255,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Briceño - Leer Mucho, ¿Saber Mucho_.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Briceño - Leer Mucho, ¿Saber Mucho_.cover.jpg",True,464,600,62938,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Briceño - Títulos Académicos ¿Acreditan Conocimiento_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Briceño - Títulos Académicos ¿Acreditan Conocimiento_.cover.jpg,True,464,600,74541,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Ciencia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Ciencia.cover.jpg,True,464,600,66305,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Drogas.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Drogas.cover.jpg,True,464,600,44366,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Evolución.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Evolución.cover.jpg,True,464,600,94794,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Lenguaje.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Lenguaje.cover.jpg,True,464,600,59018,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Psicología Evolucionista.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Capella - Psicología Evolucionista.cover.jpg,True,464,600,67977,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Hoppe - El rol de los intelectuales y los antiintelectuales.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Hoppe - El rol de los intelectuales y los antiintelectuales.cover.jpg,True,464,600,87624,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Informe-29-Las-fake-news-en-la-era-de-la-posverdad.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Informe-29-Las-fake-news-en-la-era-de-la-posverdad.cover.jpg,True,600,600,38386,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Libertad y Prensa.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Libertad y Prensa.cover.jpg,True,600,424,47261,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Lynch-Krause - Telecomunicaciónes para Comunicarse Eficientemente.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Lynch-Krause - Telecomunicaciónes para Comunicarse Eficientemente.cover.jpg,True,464,600,43998,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Rothbard - Cómo los medios «respetables» sirven a la élite política.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Comunicación\Rothbard - Cómo los medios «respetables» sirven a la élite política.cover.jpg,True,464,600,92638,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Deist - La primera línea de las guerras del lenguaje.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Deist - La primera línea de las guerras del lenguaje.cover.jpg,True,465,600,61678,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Deist - Los vándalos del lenguaje.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Deist - Los vándalos del lenguaje.cover.jpg,True,464,600,64100,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\En inglés\Three Languages of Politics.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\En inglés\Three Languages of Politics.cover.jpg,True,432,600,23134,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Granath - Lenguaje y simbolismo político como estrategia libertaria.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Granath - Lenguaje y simbolismo político como estrategia libertaria.cover.jpg,True,465,600,70058,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Hieber - El lenguaje como acción.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Hieber - El lenguaje como acción.cover.jpg,True,465,600,58749,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Villanueva y Molina - Enziklopedia Perroflauta.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Villanueva y Molina - Enziklopedia Perroflauta.cover.jpg,True,464,600,44968,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\VV AA (Ch. Ferrer) - El lenguaje libertario.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\VV AA (Ch. Ferrer) - El lenguaje libertario.cover.jpg,True,415,600,45046,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Yeager - ¿Los mercados son como el lenguaje_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Lenguaje\Yeager - ¿Los mercados son como el lenguaje_.cover.jpg,True,465,600,30619,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Rothbard - Ciencia y Educación ¿Estado o Mercado_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\Rothbard - Ciencia y Educación ¿Estado o Mercado_.cover.jpg,True,425,600,33362,
